Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Delayed
2001,5,9,3,1920.0,1920,2049.0,2055,MQ,4885,-N298M,89.0,95.0,73.0,-6.0,0.0,ROC,BOS,343,8,8,0,,0,,,,,,N
2001,12,14,5,2050.0,2050,2251.0,2302,AA,806,N2CNA1,61.0,72.0,43.0,-11.0,0.0,ORD,DTW,235,4,14,0,,0,,,,,,N
2001,8,22,3,2358.0,2359,59.0,103,HP,498,N909Aæ,61.0,64.0,37.0,-4.0,-1.0,LAS,PHX,256,4,20,0,,0,,,,,,N
2001,5,9,3,1555.0,1555,1646.0,1650,WN,2090,N674@@,51.0,55.0,42.0,-4.0,0.0,AUS,DAL,189,3,6,0,,0,,,,,,N
2001,7,17,2,1540.0,1540,1636.0,1645,WN,223,N92@@@,56.0,65.0,50.0,-9.0,0.0,AMA,DAL,324,1,5,0,,0,,,,,,N
2001,11,4,7,2230.0,2230,2240.0,2250,WN,2497,N774@@,70.0,80.0,54.0,-10.0,0.0,PHX,LAX,370,10,6,0,,0,,,,,,N
2001,12,17,1,1758.0,1800,1924.0,1932,TW,2809,N4çJãæ,146.0,152.0,116.0,-8.0,-2.0,DCA,STL,719,22,8,0,,0,,,,,,N
2001,1,21,7,1330.0,1332,1416.0,1422,MQ,4302,-N706M,46.0,50.0,29.0,-6.0,-2.0,DBQ,ORD,147,8,9,0,,0,,,,,,N
2001,4,26,4,1237.0,1243,2034.0,2100,CO,108,N23708,297.0,317.0,280.0,-26.0,-6.0,PDX,EWR,2433,5,12,0,,0,,,,,,N
2001,4,22,7,1726.0,1732,1940.0,1953,CO,1437,N14654,194.0,201.0,170.0,-13.0,-6.0,IAD,IAH,1190,7,17,0,,0,,,,,,N
2001,10,7,7,1800.0,1800,1949.0,1956,UA,2122,N397ä1,109.0,116.0,93.0,-7.0,0.0,SFO,SEA,679,4,12,0,,0,,,,,,N
2001,6,12,2,1025.0,1025,1559.0,1605,WN,2128,N732@@,214.0,220.0,199.0,-6.0,0.0,ABQ,MCO,1552,5,10,0,,0,,,,,,N
2001,9,23,7,725.0,730,811.0,830,UA,581,N333ä1,106.0,120.0,94.0,-19.0,-5.0,CID,DEN,692,6,6,0,,0,,,,,,N
2001,7,13,5,2120.0,2120,2215.0,2215,WN,2070,N629@@,55.0,55.0,43.0,0.0,0.0,GEG,SEA,224,7,5,0,,0,,,,,,N
2001,2,13,2,955.0,1000,1111.0,1130,CO,1603,N24715,76.0,90.0,59.0,-19.0,-5.0,DCA,CLE,310,5,12,0,,0,,,,,,N
2001,10,14,7,1800.0,1805,1942.0,2000,MQ,4423,-N739M,102.0,115.0,85.0,-18.0,-5.0,DTW,LGA,501,5,12,0,,0,,,,,,N
2001,5,30,3,640.0,645,1027.0,1027,US,488,N783Aä,167.0,162.0,149.0,0.0,-5.0,DFW,PIT,1068,6,12,0,,0,,,,,,N
2001,4,19,4,2000.0,2000,1955.0,2000,WN,548,N509@@,55.0,60.0,45.0,-5.0,0.0,SDF,MDW,271,5,5,0,,0,,,,,,N
2001,1,8,1,1724.0,1730,1822.0,1842,CO,1527,N16084,178.0,192.0,158.0,-20.0,-6.0,IAH,LAS,1222,6,14,0,,0,,,,,,N
2001,3,21,3,1055.0,1100,1217.0,1229,NW,133,N89505,82.0,89.0,71.0,-12.0,-5.0,ORD,MSP,334,2,9,0,,0,,,,,,N
2001,6,13,3,957.0,1000,1102.0,1109,CO,1573,N76823,125.0,129.0,92.0,-7.0,-3.0,ATL,IAH,689,14,19,0,,0,,,,,,N
2001,4,29,7,1815.0,1815,1950.0,1950,WN,1329,N527@@,215.0,215.0,200.0,0.0,0.0,MCI,SMF,1442,5,10,0,,0,,,,,,N
2001,5,30,3,957.0,1000,1118.0,1125,DL,1978,N865D1,81.0,85.0,57.0,-7.0,-3.0,ATL,MCO,403,10,14,0,,0,,,,,,N
2001,1,31,3,1935.0,1935,1946.0,1950,WN,2125,N603@@,71.0,75.0,57.0,-4.0,0.0,TUS,LAS,365,4,10,0,,0,,,,,,N
2001,10,17,3,1510.0,1510,1632.0,1635,CO,645,N17356,82.0,85.0,67.0,-3.0,0.0,EWR,RDU,416,3,12,0,,0,,,,,,N
2001,1,4,4,1757.0,1800,1856.0,1930,US,6873,N105äæ,59.0,90.0,39.0,-34.0,-3.0,LGA,DCA,214,3,17,0,,0,,,,,,N
2001,1,8,1,733.0,735,803.0,821,UA,355,N7261ä,90.0,106.0,76.0,-18.0,-2.0,DSM,DEN,589,6,8,0,,0,,,,,,N
2001,11,17,6,916.0,917,1225.0,1235,MQ,3745,-N650M,129.0,138.0,112.0,-10.0,-1.0,DFW,GSP,862,4,13,0,,0,,,,,,N
2001,5,7,1,2054.0,2100,451.0,500,US,54,N738äæ,297.0,300.0,276.0,-9.0,-6.0,SFO,BWI,2457,4,17,0,,0,,,,,,N
2001,4,25,3,1146.0,1200,1224.0,1249,MQ,3024,-N266M,38.0,49.0,27.0,-25.0,-14.0,SAN,LAX,109,4,7,0,,0,,,,,,N
2001,8,29,3,533.0,533,528.0,530,MQ,4405,-N617M,55.0,57.0,39.0,-2.0,0.0,GRR,ORD,137,7,9,0,,0,,,,,,N
2001,10,7,7,959.0,1000,1230.0,1240,US,470,N168äæ,151.0,160.0,133.0,-10.0,-1.0,FLL,PHL,992,5,13,0,,0,,,,,,N
2001,3,2,5,1051.0,1055,1419.0,1421,TW,952,N971ãæ,148.0,146.0,132.0,-2.0,-4.0,MIA,SJU,1045,5,11,0,,0,,,,,,N
2001,9,25,2,115.0,125,536.0,550,DL,1944,-N621D,141.0,145.0,125.0,-14.0,-10.0,LAS,DFW,1055,5,11,0,,0,,,,,,N
2001,3,16,5,1256.0,1300,1650.0,1656,CO,1436,N14664,174.0,176.0,149.0,-6.0,-4.0,IAH,IAD,1190,11,14,0,,0,,,,,,N
2001,9,3,1,757.0,800,1020.0,1042,DL,775,-N120D,143.0,162.0,110.0,-22.0,-3.0,LGA,ATL,761,9,24,0,,0,,,,,,N
2001,4,4,3,1420.0,1420,1700.0,1700,WN,2486,N85@@@,100.0,100.0,85.0,0.0,0.0,BNA,MCO,616,5,10,0,,0,,,,,,N
2001,1,8,1,2108.0,2115,2306.0,2318,UA,1558,N564ä1,58.0,63.0,31.0,-12.0,-7.0,ORD,IND,177,6,21,0,,0,,,,,,N
2001,1,15,1,1555.0,1555,1653.0,1655,WN,1288,N365@@,58.0,60.0,43.0,-2.0,0.0,OAK,BUR,325,3,12,0,,0,,,,,,N
2001,10,27,6,1200.0,1205,1234.0,1247,NW,1779,N778N3,34.0,42.0,19.0,-13.0,-5.0,DTW,LAN,74,3,12,0,,0,,,,,,N
2001,6,19,2,2008.0,2010,2116.0,2133,AA,2787,NR21A1,68.0,83.0,50.0,-17.0,-2.0,SJC,LAX,308,8,10,0,,0,,,,,,N
2001,3,27,2,917.0,919,1017.0,1018,AA,1277,N2CBA1,120.0,119.0,97.0,-1.0,-2.0,DFW,COS,592,6,17,0,,0,,,,,,N
2001,11,21,3,920.0,920,1029.0,1029,US,2740,N249äâ,69.0,69.0,55.0,0.0,0.0,BWI,PVD,328,4,10,0,,0,,,,,,N
2001,5,1,2,1614.0,1618,1634.0,1644,UA,1239,N411ä1,80.0,86.0,52.0,-10.0,-4.0,CLE,ORD,316,4,24,0,,0,,,,,,N
2001,5,22,2,1639.0,1640,1758.0,1825,AA,2097,NR53A1,139.0,165.0,127.0,-27.0,-1.0,DEN,SJC,948,3,9,0,,0,,,,,,N
2001,2,8,4,2244.0,2245,2336.0,2336,TW,24,-N9307,52.0,51.0,35.0,0.0,-1.0,PDX,SEA,129,5,12,0,,0,,,,,,N
2001,12,8,6,625.0,630,751.0,807,CO,1649,N37252,146.0,157.0,125.0,-16.0,-5.0,FLL,IAH,965,8,13,0,,0,,,,,,N
2001,6,11,1,1841.0,1845,1924.0,1926,MQ,3019,-N250M,43.0,41.0,26.0,-2.0,-4.0,LAX,SBA,89,2,15,0,,0,,,,,,N
2001,11,27,2,843.0,845,1033.0,1042,AA,1578,N721A1,110.0,117.0,85.0,-9.0,-2.0,MIA,ATL,595,13,12,0,,0,,,,,,N
2001,12,8,6,1728.0,1730,1841.0,1841,DL,1843,N37302,73.0,71.0,55.0,0.0,-2.0,BOS,LGA,185,5,13,0,,0,,,,,,N
2001,7,13,5,1708.0,1710,1803.0,1806,UA,1825,N7445ä,115.0,116.0,89.0,-3.0,-2.0,DFW,DEN,641,19,7,0,,0,,,,,,N
2001,6,7,4,954.0,955,1112.0,1121,CO,434,N73385,78.0,86.0,62.0,-9.0,-1.0,RDU,EWR,416,7,9,0,,0,,,,,,N
2001,5,17,4,1655.0,1655,1703.0,1708,NW,525,N89â@@,68.0,73.0,42.0,-5.0,0.0,DTW,MDW,229,5,21,0,,0,,,,,,N
2001,2,18,7,925.0,925,1022.0,1030,WN,2033,N324@@,57.0,65.0,50.0,-8.0,0.0,MSY,HOU,303,2,5,0,,0,,,,,,N
2001,12,1,6,1548.0,1555,1909.0,1930,CO,1744,N14704,141.0,155.0,125.0,-21.0,-7.0,IAH,CLE,1091,6,10,0,,0,,,,,,N
2001,4,30,1,1216.0,1220,1258.0,1306,US,371,N850äâ,42.0,46.0,24.0,-8.0,-4.0,CLT,FAY,118,5,13,0,,0,,,,,,N
2001,6,10,7,1320.0,1320,1453.0,1501,DL,725,N514D1,93.0,101.0,75.0,-8.0,0.0,ORF,ATL,516,4,14,0,,0,,,,,,N
2001,5,4,5,655.0,655,814.0,820,WN,474,N368@@,79.0,85.0,70.0,-6.0,0.0,MSY,DAL,437,4,5,0,,0,,,,,,N
2001,8,5,7,800.0,800,1011.0,1011,DL,612,-N994D,131.0,131.0,112.0,0.0,0.0,ATL,EWR,745,8,11,0,,0,,,,,,N
2001,10,6,6,1446.0,1450,1715.0,1735,NW,1432,N89265,149.0,165.0,136.0,-20.0,-4.0,MSP,AUS,1042,3,10,0,,0,,,,,,N
2001,2,27,2,955.0,1005,1028.0,1055,MQ,4086,-N726M,33.0,50.0,23.0,-27.0,-10.0,BMI,ORD,116,5,5,0,,0,,,,,,N
2001,1,25,4,700.0,700,1016.0,1030,DL,2545,-N320D,196.0,210.0,179.0,-14.0,0.0,BOS,FLL,1237,4,13,0,,0,,,,,,N
2001,6,24,7,1755.0,1755,2015.0,2015,WN,1854,N643@@,140.0,140.0,133.0,0.0,0.0,BWI,TPA,842,2,5,0,,0,,,,,,N
2001,12,1,6,1450.0,1457,1604.0,1614,NW,117,N335Næ,74.0,77.0,58.0,-10.0,-7.0,MKE,MSP,297,6,10,0,,0,,,,,,N
2001,10,4,4,900.0,900,953.0,1009,UA,1092,N563ä1,53.0,69.0,39.0,-16.0,0.0,IAD,LGA,229,3,11,0,,0,,,,,,N
2001,2,28,3,1451.0,1453,1603.0,1619,UA,1528,N957ä1,72.0,86.0,59.0,-16.0,-2.0,ORD,BNA,409,4,9,0,,0,,,,,,N
2001,1,28,7,1648.0,1653,1909.0,1934,AA,1982,N225A1,141.0,161.0,119.0,-25.0,-5.0,AUS,ORD,978,12,10,0,,0,,,,,,N
2001,8,28,2,1203.0,1205,1436.0,1440,US,888,N412äâ,153.0,155.0,133.0,-4.0,-2.0,PBI,PHL,951,11,9,0,,0,,,,,,N
2001,10,15,1,1633.0,1635,1801.0,1815,MQ,3462,-N545M,88.0,100.0,65.0,-14.0,-2.0,AMA,DFW,313,12,11,0,,0,,,,,,N
2001,10,18,4,2225.0,2225,2318.0,2330,WN,1112,N601@@,53.0,65.0,46.0,-12.0,0.0,SAN,LAS,258,2,5,0,,0,,,,,,N
2001,1,20,6,1055.0,1055,1205.0,1215,WN,1778,N634@@,190.0,200.0,180.0,-10.0,0.0,SAT,LAX,1210,5,5,0,,0,,,,,,N
2001,6,4,1,704.0,705,955.0,1004,UA,1984,N368ä1,171.0,179.0,150.0,-9.0,-1.0,MIA,LGA,1097,7,14,0,,0,,,,,,N
2001,10,27,6,842.0,845,1008.0,1009,UA,329,N7257ä,86.0,84.0,64.0,-1.0,-3.0,ORD,MSP,334,2,20,0,,0,,,,,,N
2001,1,31,3,640.0,645,801.0,823,US,856,N742äæ,81.0,98.0,62.0,-22.0,-5.0,PIT,BOS,496,8,11,0,,0,,,,,,N
2001,2,28,3,2201.0,2205,610.0,615,UA,34,N825ä1,309.0,310.0,280.0,-5.0,-4.0,SFO,PHL,2521,13,16,0,,0,,,,,,N
2001,2,12,1,1515.0,1515,1640.0,1653,DL,338,N378D1,85.0,98.0,63.0,-13.0,0.0,CVG,BWI,430,5,17,0,,0,,,,,,N
2001,7,8,7,812.0,817,1057.0,1057,HP,273,N322Aæ,165.0,160.0,141.0,0.0,-5.0,PDX,PHX,1009,11,13,0,,0,,,,,,N
2001,8,20,1,1218.0,1225,1922.0,1925,US,168,N719äæ,244.0,240.0,216.0,-3.0,-7.0,PHX,PIT,1813,5,23,0,,0,,,,,,N
2001,9,21,5,1415.0,1415,1535.0,1540,WN,822,N601@@,80.0,85.0,72.0,-5.0,0.0,SMF,PDX,479,2,6,0,,0,,,,,,N
2001,7,15,7,1311.0,1314,1529.0,1542,AA,1204,N214A1,138.0,148.0,120.0,-13.0,-3.0,MSY,ORD,837,7,11,0,,0,,,,,,N
2001,10,23,2,1620.0,1629,1750.0,1801,MQ,3584,-N235M,90.0,92.0,71.0,-11.0,-9.0,BPT,DFW,270,14,5,0,,0,,,,,,N
2001,5,30,3,1426.0,1431,1518.0,1518,MQ,3765,-N177M,52.0,47.0,23.0,0.0,-5.0,DFW,ACT,89,10,19,0,,0,,,,,,N
2001,8,29,3,1851.0,1855,1944.0,2000,NW,959,N299äâ,113.0,125.0,96.0,-16.0,-4.0,MCO,MEM,683,6,11,0,,0,,,,,,N
2001,3,25,7,2108.0,2115,2223.0,2226,NW,1474,N754Næ,75.0,71.0,41.0,-3.0,-7.0,DTW,TVC,207,2,32,0,,0,,,,,,N
2001,1,2,2,1411.0,1415,2137.0,2156,UA,733,N652ä1,266.0,281.0,244.0,-19.0,-4.0,LAX,MIA,2342,6,16,0,,0,,,,,,N
2001,9,6,4,1605.0,1607,1750.0,1801,AA,835,N458A1,225.0,234.0,186.0,-11.0,-2.0,DFW,OAK,1456,4,35,0,,0,,,,,,N
2001,6,28,4,934.0,935,1049.0,1052,US,191,N762äæ,75.0,77.0,57.0,-3.0,-1.0,RDU,PIT,328,6,12,0,,0,,,,,,N
2001,4,27,5,1957.0,2000,2133.0,2138,TW,262,N415ãæ,96.0,98.0,83.0,-5.0,-3.0,DFW,STL,551,4,9,0,,0,,,,,,N
2001,7,17,2,831.0,832,918.0,925,TW,733,N24145,47.0,53.0,31.0,-7.0,-1.0,STL,MLI,187,3,13,0,,0,,,,,,N
2001,7,25,3,1149.0,1150,1318.0,1327,AA,1428,N585A1,89.0,97.0,69.0,-9.0,-1.0,MFE,DFW,468,13,7,0,,0,,,,,,N
2001,1,5,5,1214.0,1218,1329.0,1337,HP,645,N182Aæ,75.0,79.0,57.0,-8.0,-4.0,ELP,PHX,347,6,12,0,,0,,,,,,N
2001,8,23,4,1328.0,1330,1614.0,1626,AA,2126,N872A1,166.0,176.0,143.0,-12.0,-2.0,MIA,PHL,1013,6,17,0,,0,,,,,,N
2001,5,14,1,942.0,945,1058.0,1105,MQ,3089,-N306M,76.0,80.0,63.0,-7.0,-3.0,LAX,MRY,267,2,11,0,,0,,,,,,N
2001,10,30,2,1659.0,1700,1859.0,1912,DL,789,-N664D,60.0,72.0,38.0,-13.0,-1.0,BNA,ATL,214,9,13,0,,0,,,,,,N
2001,5,30,3,951.0,955,1600.0,1614,DL,1930,N3741â,249.0,259.0,223.0,-14.0,-4.0,SLC,PHL,1926,8,18,0,,0,,,,,,N
2001,10,17,3,840.0,840,937.0,945,WN,636,N85@@@,57.0,65.0,47.0,-8.0,0.0,MCI,OKC,313,2,8,0,,0,,,,,,N
2001,2,26,1,558.0,600,707.0,709,CO,1818,N10323,69.0,69.0,54.0,-2.0,-2.0,MFE,IAH,316,7,8,0,,0,,,,,,N
2001,7,16,1,1730.0,1730,1830.0,1845,WN,106,N523@@,60.0,75.0,54.0,-15.0,0.0,MDW,BNA,395,2,4,0,,0,,,,,,N
2001,2,6,2,1506.0,1510,1747.0,1759,DL,1570,-N940D,101.0,109.0,73.0,-12.0,-4.0,MSP,CVG,596,6,22,0,,0,,,,,,N
2001,11,10,6,1225.0,1235,1300.0,1311,DL,780,N294æ1,35.0,36.0,23.0,-11.0,-10.0,ROC,SYR,79,5,7,0,,0,,,,,,N
2001,4,20,5,710.0,710,808.0,815,WN,516,N774@@,58.0,65.0,50.0,-7.0,0.0,FLL,JAX,318,3,5,0,,0,,,,,,N
2001,3,16,5,2229.0,2230,21.0,37,AA,2386,N451A1,112.0,127.0,96.0,-16.0,-1.0,DFW,ORD,802,7,9,0,,0,,,,,,N
2001,5,5,6,1621.0,1625,1802.0,1815,DL,1863,-N920D,101.0,110.0,76.0,-13.0,-4.0,PIT,ATL,526,14,11,0,,0,,,,,,N
2001,7,31,2,1606.0,1610,1805.0,1822,US,2606,N247äâ,119.0,132.0,100.0,-17.0,-4.0,BWI,MCO,787,3,16,0,,0,,,,,,N
2001,6,4,1,1945.0,1945,2035.0,2040,WN,126,N730@@,50.0,55.0,42.0,-5.0,0.0,TUL,DAL,237,2,6,0,,0,,,,,,N
2001,5,18,5,1212.0,1215,1256.0,1302,UA,2761,N397ä1,104.0,107.0,90.0,-6.0,-3.0,DEN,PHX,602,3,11,0,,0,,,,,,N
2001,7,11,3,652.0,700,1420.0,1456,CO,1270,N34222,268.0,296.0,247.0,-36.0,-8.0,LAS,EWR,2227,4,17,0,,0,,,,,,N
2001,4,8,7,759.0,800,850.0,901,UA,605,N445ä1,111.0,121.0,96.0,-11.0,-1.0,DCA,ORD,612,5,10,0,,0,,,,,,N
2001,8,26,7,842.0,845,1015.0,1023,DL,1477,-N654D,273.0,278.0,233.0,-8.0,-3.0,ATL,SNA,1919,14,26,0,,0,,,,,,N
2001,1,23,2,856.0,900,1151.0,1200,CO,339,N14121,175.0,180.0,136.0,-9.0,-4.0,EWR,PBI,1024,5,34,0,,0,,,,,,N
2001,3,19,1,1507.0,1510,1630.0,1638,DL,1266,N910D5,83.0,88.0,58.0,-8.0,-3.0,CVG,RIC,413,4,21,0,,0,,,,,,N
2001,4,1,7,741.0,745,819.0,825,AQ,36,-N819A,38.0,40.0,29.0,-6.0,-4.0,HNL,KOA,163,2,7,0,,0,,,,,,N
2001,7,16,1,700.0,705,802.0,810,WN,850,N511@@,62.0,65.0,53.0,-8.0,-5.0,BUR,OAK,325,4,5,0,,0,,,,,,N
2001,4,11,3,555.0,600,711.0,719,UA,2620,N392ä1,76.0,79.0,65.0,-8.0,-5.0,PHX,LAX,370,4,7,0,,0,,,,,,N
2001,7,5,4,1402.0,1408,1518.0,1526,US,2718,N277Aä,76.0,78.0,61.0,-8.0,-6.0,PVD,BWI,328,4,11,0,,0,,,,,,N
2001,2,28,3,1854.0,1855,2103.0,2109,MQ,4173,-N700M,69.0,74.0,43.0,-6.0,-1.0,ORD,CMH,296,4,22,0,,0,,,,,,N
2001,4,27,5,2047.0,2050,2156.0,2200,UA,937,N369ä1,69.0,70.0,49.0,-4.0,-3.0,LAX,SJC,308,7,13,0,,0,,,,,,N
2001,9,25,2,1405.0,1405,1527.0,1600,WN,1990,N356@@,202.0,235.0,183.0,-33.0,0.0,HOU,LAX,1390,4,15,0,,0,,,,,,N
2001,1,23,2,1713.0,1715,1837.0,1847,UA,1085,N578ä1,144.0,152.0,124.0,-10.0,-2.0,BDL,ORD,783,5,15,0,,0,,,,,,N
2001,3,21,3,1300.0,1304,1534.0,1547,AA,1442,N2AMA1,154.0,163.0,137.0,-13.0,-4.0,SAT,ORD,1041,7,10,0,,0,,,,,,N
2001,9,4,2,2010.0,2010,2225.0,2235,WN,978,N386@@,75.0,85.0,65.0,-10.0,0.0,LAS,ABQ,487,5,5,0,,0,,,,,,N
2001,3,9,5,1542.0,1547,1549.0,1610,NW,1773,N9346@,67.0,83.0,54.0,-21.0,-5.0,IND,MEM,381,4,9,0,,0,,,,,,N
2001,5,13,7,1133.0,1135,1504.0,1508,DL,361,-N688D,211.0,213.0,187.0,-4.0,-2.0,ATL,STT,1599,6,18,0,,0,,,,,,N
2001,1,10,3,714.0,715,819.0,824,AA,1755,N407A1,65.0,69.0,43.0,-5.0,-1.0,SAT,DFW,247,14,8,0,,0,,,,,,N
2001,12,29,6,1718.0,1725,1902.0,1916,MQ,4375,-N614M,44.0,51.0,26.0,-14.0,-7.0,ORD,FWA,157,4,14,0,,0,,,,,,N
2001,3,19,1,555.0,600,712.0,730,US,735,N423äâ,77.0,90.0,61.0,-18.0,-5.0,MHT,PHL,290,4,12,0,,0,,,,,,N
2001,5,21,1,1643.0,1645,1838.0,1843,DL,618,N502D1,55.0,58.0,36.0,-5.0,-2.0,BHM,ATL,134,7,12,0,,0,,,,,,N
2001,8,20,1,1649.0,1650,1728.0,1733,US,352,N511Aä,39.0,43.0,21.0,-5.0,-1.0,CLT,AVL,92,3,15,0,,0,,,,,,N
2001,3,2,5,845.0,845,951.0,1000,WN,1389,N698@@,186.0,195.0,171.0,-9.0,0.0,HOU,LAS,1235,3,12,0,,0,,,,,,N
2001,2,6,2,1305.0,1305,1735.0,1753,DL,1214,N540D1,150.0,168.0,139.0,-18.0,0.0,ABQ,CVG,1240,5,6,0,,0,,,,,,N
2001,5,19,6,1020.0,1020,1217.0,1220,WN,1492,N341@@,117.0,120.0,104.0,-3.0,0.0,CMH,MCO,802,4,9,0,,0,,,,,,N
2001,4,24,2,516.0,520,555.0,559,NW,1536,N915Ræ,39.0,39.0,20.0,-4.0,-4.0,LAN,DTW,74,8,11,0,,0,,,,,,N
2001,4,30,1,830.0,830,908.0,915,WN,267,N680@@,98.0,105.0,84.0,-7.0,0.0,MCO,MSY,550,6,8,0,,0,,,,,,N
2001,5,23,3,739.0,740,914.0,920,CO,1650,N67134,215.0,220.0,176.0,-6.0,-1.0,IAH,LAX,1379,22,17,0,,0,,,,,,N
2001,7,2,1,1600.0,1600,1701.0,1704,DL,1219,-N950D,61.0,64.0,38.0,-3.0,0.0,ATL,TLH,223,5,18,0,,0,,,,,,N
2001,2,11,7,1413.0,1418,1747.0,1747,US,568,N577äâ,154.0,149.0,114.0,0.0,-5.0,MCI,PHL,1038,31,9,0,,0,,,,,,N
2001,6,4,1,1243.0,1245,1403.0,1404,HP,684,N636Aæ,80.0,79.0,50.0,-1.0,-2.0,SNA,PHX,338,8,22,0,,0,,,,,,N
2001,6,18,1,1056.0,1057,1522.0,1538,UA,1508,N807ä1,146.0,161.0,133.0,-16.0,-1.0,DEN,CMH,1155,3,10,0,,0,,,,,,N
2001,5,5,6,1718.0,1720,1836.0,1907,TW,287,N905ãæ,138.0,167.0,122.0,-31.0,-2.0,STL,ABQ,934,2,14,0,,0,,,,,,N
2001,11,4,7,1040.0,1040,1203.0,1203,NW,832,N302N2,83.0,83.0,65.0,0.0,0.0,DFW,MEM,432,3,15,0,,0,,,,,,N
2001,6,9,6,2028.0,2030,2145.0,2159,UA,2073,N921ä1,77.0,89.0,58.0,-14.0,-2.0,SFO,LAX,337,7,12,0,,0,,,,,,N
2001,12,1,6,552.0,600,843.0,900,US,2054,N346äâ,111.0,120.0,95.0,-17.0,-8.0,ORD,PHL,678,4,12,0,,0,,,,,,N
2001,1,17,3,658.0,700,1040.0,1046,UA,1206,N506ä1,162.0,166.0,136.0,-6.0,-2.0,ORD,RSW,1120,2,24,0,,0,,,,,,N
2001,4,27,5,1954.0,2005,2150.0,2200,NW,1151,N617Næ,116.0,115.0,85.0,-10.0,-11.0,HPN,DTW,505,19,12,0,,0,,,,,,N
2001,3,27,2,1408.0,1410,1601.0,1617,TW,39,N956ä@,233.0,247.0,209.0,-16.0,-2.0,STL,LAX,1593,5,19,0,,0,,,,,,N
2001,7,3,2,1725.0,1727,1858.0,1905,MQ,3343,-N392M,93.0,98.0,86.0,-7.0,-2.0,DFW,LFT,351,3,4,0,,0,,,,,,N
2001,7,26,4,556.0,600,759.0,805,NW,1110,N924Ræ,63.0,65.0,41.0,-6.0,-4.0,MDW,DTW,229,7,15,0,,0,,,,,,N
2001,7,21,6,925.0,930,1050.0,1101,UA,1964,N311ä1,85.0,91.0,62.0,-11.0,-5.0,IAD,BOS,413,9,14,0,,0,,,,,,N
2001,7,27,5,2111.0,2115,2315.0,2327,US,2664,N247äâ,124.0,132.0,109.0,-12.0,-4.0,MCO,BWI,787,4,11,0,,0,,,,,,N
2001,12,31,1,2150.0,2150,2248.0,2300,WN,887,N796@@,178.0,190.0,170.0,-12.0,0.0,HOU,LAS,1235,3,5,0,,0,,,,,,N
2001,8,14,2,1150.0,1150,1338.0,1340,WN,1144,N64@@@,108.0,110.0,99.0,-2.0,0.0,BWI,JAX,663,2,7,0,,0,,,,,,N
2001,9,7,5,759.0,805,945.0,956,US,1751,N747äæ,106.0,111.0,84.0,-11.0,-6.0,ROC,CLT,573,13,9,0,,0,,,,,,N
2001,9,6,4,1035.0,1037,1426.0,1453,AS,194,N792Aâ,171.0,196.0,157.0,-27.0,-2.0,ANC,SEA,1449,6,8,0,,0,,,,,,N
2001,1,6,6,1232.0,1237,1401.0,1409,AA,793,N2AçA1,149.0,152.0,124.0,-8.0,-5.0,HPN,ORD,738,13,12,0,,0,,,,,,N
2001,6,9,6,1205.0,1210,1241.0,1258,NW,543,N89â@@,36.0,48.0,25.0,-17.0,-5.0,DTW,MBS,98,3,8,0,,0,,,,,,N
2001,8,17,5,1012.0,1020,1032.0,1045,MQ,4006,-N650M,80.0,85.0,51.0,-13.0,-8.0,CMH,ORD,296,13,16,0,,0,,,,,,N
2001,10,9,2,859.0,900,1719.0,1727,DL,1578,N837M8,320.0,327.0,294.0,-8.0,-1.0,HNL,LAX,2556,12,14,0,,0,,,,,,N
2001,3,18,7,628.0,630,917.0,941,AA,1088,N2BDA1,109.0,131.0,94.0,-24.0,-2.0,BNA,LGA,764,5,10,0,,0,,,,,,N
2001,5,30,3,1117.0,1118,1241.0,1245,MQ,3615,-N426M,84.0,87.0,60.0,-4.0,-1.0,DFW,LIT,304,6,18,0,,0,,,,,,N
2001,3,3,6,1832.0,1840,2053.0,2115,DL,2299,-N999D,141.0,155.0,118.0,-22.0,-8.0,LGA,JAX,834,5,18,0,,0,,,,,,N
2001,11,11,7,804.0,805,936.0,937,DL,732,-N943D,92.0,92.0,58.0,-1.0,-1.0,ATL,PIT,526,4,30,0,,0,,,,,,N
2001,5,29,2,900.0,900,955.0,1000,WN,726,N799@@,55.0,60.0,42.0,-5.0,0.0,BWI,ISP,220,3,10,0,,0,,,,,,N
2001,1,9,2,1937.0,1940,2034.0,2047,DL,1016,-N954D,57.0,67.0,38.0,-13.0,-3.0,ATL,CHS,259,5,14,0,,0,,,,,,N
2001,7,8,7,805.0,805,916.0,920,WN,679,N674@@,71.0,75.0,63.0,-4.0,0.0,SMF,ONT,389,3,5,0,,0,,,,,,N
2001,5,28,1,1519.0,1525,1728.0,1732,UA,1739,N328ä1,189.0,187.0,175.0,-4.0,-6.0,PBI,ORD,1144,5,9,0,,0,,,,,,N
2001,4,29,7,2022.0,2025,2132.0,2154,TW,481,N707ãæ,130.0,149.0,117.0,-22.0,-3.0,MCO,STL,880,2,11,0,,0,,,,,,N
